Name	WT_1_log2.cpm.	WT_2_log2.cpm.	DKO_1_log2.cpm.	DKO_2_log2.cpm.
Zfp951	11.71268557	10.92074974	9.100841823	8.456144324
Zfp608	15.22109242	13.47300726	24.65827547	15.69246406
Ech1	99.04415959	91.70954562	71.95385112	84.33151691
Arhgap11a	41.32663521	47.90153558	69.5510312	48.84029469
Fam117b	31.55944654	34.01266158	38.00190931	42.9325512
Akr1a1	613.5342189	564.1754193	495.9325129	470.4833963
Secisbp2l	58.24248474	57.00434564	65.29949819	75.21768502
Chmp2b	61.99156411	64.80350767	47.90153558	55.48400406
Lamtor4	62.16367971	54.98628832	47.43894431	48.26816245
Gstz1	13.64215827	12.08378068	9.686664672	10.26740718
Klf13	188.4450384	193.206524	235.0786975	225.6589204
Snhg5	7.610546211	7.105814367	9.170497486	9.869657358
Emc7	64.66889258	69.69580898	54.91011395	56.33657687
Tbc1d22b	10.02131551	9.330794958	14.6213032	11.11934576
Oma1	24.48794832	23.93417213	20.21003619	18.68747831
Itpk1	27.00210548	24.55593754	21.17074304	20.26614806
Wdr83os	42.22425314	39.72567973	33.98909397	33.26654193
Armc5	44.63179732	33.68419695	56.61058786	45.72781247
2700049A03Rik	12.01695942	13.70851128	10.07005739	9.938306254
Ndst1	148.6731177	138.5247545	122.2762159	115.4400484
Osbpl3	9.126109727	10.35316524	13.99655624	11.55143356
Klf10	13.94813183	18.32828637	11.79415374	12.70214289
BC003965	22.17711817	19.34649081	17.33961547	15.26335281
Sh3bgrl	260.4748012	271.1598937	217.2180228	223.1701093
Icosl	101.5467319	94.68080059	111.2761037	126.8517841
Irgm1	114.7221375	142.0248924	155.4169452	162.5793258
Zcchc2	53.85468687	59.30163596	44.94223602	47.76890827
Elk1	20.18203854	18.85663052	27.55037403	22.23869152
Mtss1	150.0188523	143.509258	170.0717842	184.822937
Setd2	93.5716767	97.47767934	111.7398517	116.889376
Tm7sf2	5.856342784	5.045509635	4	4.178543051
Aco1	66.94943615	63.16265894	56.29754086	50.84380161
Atf7ip	139.5849898	157.1501675	174.4899337	186.2375275
Bach1	28.52193587	32.46920149	23.44161399	25.63423608
Stk17b	719.5743745	855.7229659	642.6992595	635.6108757
Cyb5d1	6.404118485	6.008479708	8.310872826	7.797437047
Fam118a	16.22335168	16.30225915	19.13311675	21.84149949
mt-Co1	6603.430556	9667.988221	9548.113495	13540.56201
Vars2	14.77411697	15.63817226	12.65819682	11.18892866
Esrra	33.24349131	34.7273399	26.6857934	28.86001211
Gusb	105.7856407	101.2655746	93.44204868	74.9574516
Kif1b	49.90110993	54.72013939	58.20212812	72.05366951
Ddit4	72.25372191	172.2070027	60.96883187	66.53308385
Fkbp2	37.71326105	42.81368175	31.14653997	34.17809306
Slc39a13	7.40756818	7.537050191	6.067070181	5.396410137
Fuk	4.75353242	3.020945171	5.759725274	5.2634181
Lmf1	27.53128418	22.14639546	19.72563721	19.34649081
Tmed2	282.4790375	302.7535361	237.8651326	246.2534284
B3galt4	16.63327096	16.33619401	13.16832552	13.03212101
Rapgef5	10.23188465	10.51954208	12.06704061	14.90784687
Traf6	52.34573175	61.5633571	75.37425853	65.34477605
Slc25a51	76.53246699	85.74615056	70.47306228	63.3819438
Endou	13.50105274	16.59871899	12.51858851	10.3963125
Nme6	12.01695942	11.61566624	9.376178269	9.176856194
Zfp933	9.36968145	7.636968113	10.10501809	12.53595499
Cyc1	98.01971181	89.5734954	82.19621178	73.1101598
Use1	207.5046707	190.282622	221.4749928	271.9127517
Ncoa6	35.50622311	33.08258356	43.08160222	40.50421101
Zufsp	17.219842	20.11221399	21.85664411	25.65201054
Sri	252.3006303	237.8651326	305.0707391	287.4166841
Fut4	10.43963958	9.659844732	8.760419766	5.79175269
Iqcb1	15.02194796	13.61381967	17.557311	18.55839447
1110001J03Rik	17.53298826	13.21404264	11.51945055	11.84330638
Stxbp3a	43.68299897	42.99210962	31.93352701	38.23971856
Aff1	103.4650712	117.1326935	119.4282229	164.7346237
Gng10	16.39290917	14.67206469	21.45140147	18.16387363
Gpr55	17.63048185	18.85663052	19.37332934	33.03675314
Setd7	46.43047065	50.77336596	58.97370792	58.76967439
Zbtb37	4.75353242	5.909352254	6.964404506	7.140375772
Pggt1b	17.70395765	19.27955704	26.8341819	20.792625
Chka	14.94923755	23.44161399	25.14152053	27.56947711
Trim24	35.58013304	34.08346251	41.47011089	42.9325512
Ckap2l	17.42395225	19.41365696	16.2121104	9.706828482
Naa40	83.45924706	88.89312869	119.9259452	93.63655813
Dtx4	14.2214829	13.84218705	7.895332367	12.3719414
Pxk	147.3394549	119.5939004	195.3611787	148.4671558
Ipmk	38.5323962	49.2141066	37.4787258	31.31973281
Lman1	104.9821326	134.9237022	98.29185726	95.07538692
Ptpmt1	13.08643294	10.15416709	9.100841823	8.556376703
Slc27a4	49.694008	40.75767921	31.93352701	39.34204375
Ighv1-12	19.35990543	24.36941984	23.83483941	42.57692931
Dip2b	52.12848404	62.98777741	73.46575449	67.97818794
Qser1	10.12605275	12.21853998	7.928236506	9.145106683
Milr1	11.40030091	10.09101927	8	8.687854851
Akap7	8.711976123	6.840017423	4.860147168	6.480027789
Fam136a	31.03878113	35.16333496	27.6843741	26.19101381
C1galt1c1	17.25568691	21.34757071	13.10458717	16.38155041
Far1	160.6748149	163.5967185	185.2076654	206.2142185
Gys1	22.4866992	22.6117383	28.12926595	27.11463792
Slc20a1	18.08848907	17.19598677	23.16701076	20.85035439
Isyna1	66.11932081	54.94818793	53.63117662	40.30815936
Vamp2	41.93258892	34.24923835	45.63282296	48.87415993
Dusp12	9.952093226	9.126109727	7.448758559	7.433285394
Trit1	16.05554798	15.40151109	18.96148434	20.29426239
Slc25a37	27.37904082	31.27634453	22.92738641	24.50492795
5730508B09Rik	5.44148341	5.445256466	3.896017074	4.377174805
Ankrd37	5.063026376	9.292069855	10.65161291	10.62948651
Atp10d	31.45025915	33.59093388	35.04167907	48.97589663
Cep162	8.956903109	7.868016592	12.17626705	9.869657358
Ikbkap	42.60645162	42.31214736	54.19169999	48.8064529
Nsmf	10.85283462	6.87328604	14.03541678	11.11934576
Noxred1	12.32913773	11.95050766	13.89987496	17.4360338
Nr2c2	31.45025915	34.46356404	43.20121552	37.76557899
Wdr44	32.85406546	35.45703513	36.98837461	50.42264871
Mrpl45	59.05551953	61.22292212	72.60515104	70.91407026
Myo7a	34.65520146	33.33578973	45.0045824	38.45235358
Prr5	116.0015281	106.817188	91.58249728	95.141311
Cbx2	3.961371488	5.212588597	7.552739353	5.3294993
Igkv1-122	11.88442337	19.4810563	28.24649588	19.11985928
H2-Aa	8605.241705	7891.041436	9299.903301	11044.19006
Gpatch8	45.12953474	43.47156111	54.64433372	52.16462927
Slc25a53	42.34148608	45.66446418	31.95566932	39.01616301
Son	257.4235086	284.2467414	326.7401648	327.4203088
2310022A10Rik	34.10709555	32.06661136	43.44143936	37.66101559
Ighv1-80	121.4315923	131.8725061	156.8237225	147.7485334
Trak1	43.89546523	42.75437051	55.90866534	49.41920852
Rac2	1547.796407	1444.145112	1806.523116	1805.271363
Mthfd1l	66.30289687	63.11889309	89.94679681	70.18058167
Derl1	204.9317915	215.8671642	173.1645736	178.0328924
Ikzf1	552.181981	562.2235207	742.8875304	622.530193
Arid2	49.7284652	47.01339626	59.01459955	57.44064324
Siae	27.97371585	32.60451829	21.82636536	26.3184022
Bzw2	94.87788863	82.48157635	79.23137861	64.75860487
Camk1d	94.54963607	97.0731229	104.9093898	128.8010014
Dgcr6	6.680703355	6.1731207	8.242031629	8.259188284
Smim13	19.35990543	22.40890113	15.38017485	17.63048185
Ube2d2a	227.2285023	216.3165144	296.7285637	246.5950449
Plcb2	32.92245465	27.41702255	25.8662678	22.14639546
Vps35	177.7862574	179.3955135	152.2185107	146.7279598
Cnpy3	51.80430186	49.59077958	41.29799969	42.87307528
Ercc5	14.26096793	12.44936282	16.48406326	17.20791025
Slc9a1	56.84651493	49.1800058	64.84844161	63.60198997
Chd9	61.22292212	65.48079806	70.47306228	83.11287057
Marco	43.11147446	54.64433372	8.066819639	0.132402292
Rbm38	40.47614536	42.34148608	54.60647028	46.65630012
Ubr7	73.56767027	76.90470717	93.37730203	85.86510239
Csnk2a2	31.31973281	30.61146106	39.83597553	35.53084268
Rbbp8	25.7232317	27.7227794	23.13491671	19.90418645
Dclre1a	7.716785477	7.402435424	5.652934576	6.088133523
Zfp945	9.679952714	14.47007004	16.10012518	16.41565033
Tpcn1	27.20877312	24.8642326	21.37718525	20.99538007
Arsk	24.82978734	24.52191936	16.65634556	21.97817973
Kif13b	12.95107546	13.14097121	10.75547995	9.903922327
Ap3m2	25.35151395	29.54823394	34.67923094	32.74039903
Ppp3ca	228.4920247	227.2285023	263.7450121	282.6749049
Irf8	254.0555199	215.8671642	327.4203088	260.8361463
R3hdm1	35.38338091	34.67923094	43.44143936	41.01273357
Sike1	41.87449829	41.72962353	48.73883967	51.87616767
Dvl2	22.73747269	22.23869152	17.13649317	19.14638341
Fam126a	82.53876804	100.9851956	59.54877809	82.13925744
M6pr	369.1337911	359.2887619	297.9651928	309.543853
Ptpn7	71.80438275	80.61631872	95.67035191	87.18451422
Ppp1r11	93.5716767	88.95476607	107.6347412	108.4585517
Fam172a	68.40358344	63.77857682	79.1216167	77.97825688
G6pdx	57.32132289	54.98628832	48.03453112	45.38048114
Msantd2	5.856342784	6.570485606	4.723970646	4.836622703
mt-Nd6	564.5666115	668.1369332	661.6846493	1028.267564
Aldh3b1	148.570101	137.0919454	99.18155916	129.876806
Fbxw5	50.49259781	44.1089649	59.46628315	55.48400406
A430005L14Rik	26.63035951	25.92011116	20.72068798	22.2078835
Fam73a	37.37495663	36.15191087	42.13654151	46.85074227
Gm14446	12.7109504	14.27085631	14.17228031	25.10669113
Zfp871	20.39297004	26.39147356	33.8245773	26.74134269
Ms4a6b	22.86390624	23.0389011	29.65081798	26.57504077
Gm16515	46.43047065	41.26938402	34.7514194	37.37495663
Megf10	7.955761349	9.428315262	15.00113754	9.408730002
Top1mt	8.888869829	7.170133597	6.516060505	5.692253845
Tpst1	43.9259018	44.7867477	55.25373175	51.41081579
Zkscan5	14.57071734	12.48392768	9.376178269	11.47959628
Tmc8	51.09109673	49.11187507	62.29307995	57.96057491
Cnot10	60.88436969	51.48213574	66.39487594	69.9377753
Igkv5-43	90.25906947	131.3252026	128.9796813	333.6056702
Rnase6	196.1753549	155.3092557	204.5060906	232.1639242
Sdc4	195.4966397	184.5668955	261.5603412	207.3608892
Top2b	212.6003262	214.6734552	253.352104	256.3551375
Nfatc2	39.09737925	38.34588868	45.0045824	48.13452004
Zbtb25	12.8794582	14.10368253	17.52083953	16.27967507
Mtfr1	24.25146506	29.56872232	20.30833418	22.627417
Tnfsf4	5.958709852	5.112397453	1.758079122	4.607550569
Btnl2	5.201760586	6.671448351	7.479801582	8.128561144
Tram1	345.6097242	356.3126763	295.7019608	291.4288714
Ccdc88c	25.83043438	23.90101531	30.23190531	30.12731087
Frrs1	6.783359717	5.645103374	4.723970646	4.770035489
Gsdmd	37.58278308	38.50569683	44.7247031	46.62397164
Ighg2b	1167.332631	1900.28488	2590.473303	1889.776625
Ppp3cb	130.8708519	132.8818266	164.0509343	150.8530442
Sdhaf2	108.9105574	99.25033041	129.6968832	119.3454703
Zfp142	11.53543097	11.58350538	15.4442724	13.68952041
C2cd3	42.51794605	44.75571465	56.61058786	49.28237915
Reps1	40.22442798	39.89123822	28.80006175	36.00187151
Ap1m1	189.7557773	154.7719265	217.0675109	204.2227814
Map2k1	166.5717575	142.9136591	192.1381245	181.8997815
Flcn	53.40859399	59.63138748	44.38499101	48.87415993
Map3k11	61.0957449	58.97370792	53.07645093	46.33402152
Elmo2	98.01971181	95.141311	155.6325482	101.1252879
Rab14	167.4979931	185.0793337	143.708342	150.6440624
Arhgap25	224.8781999	217.670185	268.1692485	259.7536119
Ighv1-59	15.60568738	24.7610399	25.21132435	30.52670562
Patz1	27.0395643	26.89004007	35.06597653	30.63268666
Hmg20a	55.71523605	51.0203185	62.94413274	64.75860487
Mdfic	94.02679253	95.53781653	102.6080422	128.3553838
Mex3d	8.987999224	9.428315262	6.998278119	7.500568772
Wdr12	37.89669158	32.69504265	30.86714191	26.19101381
Kxd1	85.50874102	81.34602812	94.54963607	103.2501452
Mxd4	130.2374006	128.622569	152.3240571	155.0941005
Sgk3	41.87449829	41.84548315	30.8885448	37.42680525
Fam122b	19.94561911	21.08287923	26.13660772	24.1508155
Rps27l	70.22924401	69.31040291	61.5633571	55.25373175
Itgax	370.1586674	371.4437652	516.9926644	401.1505597
Pygb	128.1775687	125.8882655	106.6692105	108.0084219
Zfp335	13.36140671	11.55143356	18.79139154	13.88061899
Arel1	94.09198953	96.60326199	116.0819621	109.5161633
Casp4	41.06962872	38.2662335	46.17371798	49.24823105
Dusp6	57.60012351	41.70070878	29.65081798	42.75437051
Prep	60.29640153	65.34477605	55.71523605	47.96798726
Tsr3	13.74657208	13.5104142	16.7257616	17.07720541
Zfp787	20.5633014	17.19598677	14.06463297	15.79066473
A530040E14Rik	32.13336138	24.52191936	32.76310081	39.36932303
Fam216a	4.61394242	5.045509635	6.930694851	5.72390608
Cnot1	204.7897929	221.6285608	273.0459599	241.1856061
Taf1d	18.57126263	18.55839447	22.40890113	23.02293728
Eif3f	697.9597349	652.5750412	771.2207189	856.9100725
Polr1e	26.59346757	24.8642326	36.12686095	28.18781997
Aak1	7.165165361	9.22788484	11.6237204	9.869657358
Fam193b	11.05785765	9.727034265	12.51858851	13.78473856
Lipe	30.97430486	29.28317338	35.23653114	37.29731834
Sema4a	5.787739543	6.241963841	9.586472171	6.643760193
Mdh1	364.0518171	357.0543786	308.0455747	296.7285637
Gatm	44.23143061	57.84017451	69.64751627	58.85120295
Tax1bp3	15.53015152	15.40151109	11.68835503	13.05924874
Ahcyl2	79.94855204	91.45562494	59.38390249	78.14057681
Dnase1l1	10.43963958	7.300523908	5.621674801	7.305586
Rai1	13.08643294	12.97803449	17.3757097	15.23164654
Ephx2	7.922742975	6.639156685	9.100841823	9.540070979
2610002M06Rik	37.4787258	37.76557899	28.76016405	33.26654193
Ccdc88a	13.43570389	12.61440278	8.963113714	11.3137085
Tbc1d9	52.20079957	55.59949985	24.48794832	46.88322799
Zdhhc4	41.67181407	36.68198994	46.62397164	47.90153558
Rras	24.08394796	24.23466105	18.68747831	20.72068798
Nlrp10	11.81051525	8.82746992	12.96904192	13.85178505
Sec23ip	75.58353033	91.07606152	104.0403971	96.67024548
Coq6	12.29500145	11.11934576	10.03521764	8.259188284
2010315B03Rik	18.15128776	14.64158669	19.54868963	21.84149949
Igkv3-4	222.0899039	265.7636533	220.5558169	159.1231576
Chd2	84.09802414	84.09802414	93.89653403	105.200664
Scimp	69.84088813	77.43962171	61.77708959	62.20678323
Tm6sf1	89.01644619	72.65549454	68.40358344	65.25425171
Selk	102.8929268	111.1219491	82.71058116	96.2023346
Stk19	23.27969094	20.44958981	27.47409397	26.04618192
Ucp2	1299.733387	1175.452072	1049.146187	1014.111101
Zfp317	12.05867928	12.8794582	15.38017485	15.59487409
Anln	7.095970441	10.32449992	6.930694851	5.954581021
Homez	12.3976949	12.11733053	15.10547871	15.29512508
Napsa	598.828884	528.9545665	603.4121768	827.1470363
Scai	9.402210627	9.428315262	11.3137085	12.30352665
Mov10	19.80784465	19.65739169	21.82636536	27.53128418
Atp7a	17.25568691	20.44958981	14.31047843	15.75786309
Dcaf5	60.25462173	57.48047186	66.85668882	73.05950126
Med13	77.54705027	88.34031062	98.4282132	98.3600116
Tspyl3	41.81648812	36.60579114	50.94963832	44.53908454
Mrfap1	225.6589204	227.3860597	192.4046692	190.019017
Msi2	59.9629726	59.54877809	72.70587295	68.64106348
2610301B20Rik	10.46862457	10.6589986	12.71976402	13.65161757
Ercc4	23.36051217	25.4219008	29.10106406	29.87775824
Fasn	74.1307396	82.08234258	98.3600116	87.73009952
Prkce	50.45761114	52.12848404	61.18050033	60.5896724
Rgp1	37.58278308	35.77797923	42.96232009	44.69371304
Dnmbp	9.056791217	8.963113714	11.37661928	11.15021791
Xrcc1	51.55355463	50.03965716	58.32328196	62.72636258
Cacna1i	34.13074499	33.68419695	35.90219138	49.93571073
Ltb	381.8864708	344.4140054	383.743898	550.2715765
Pex11g	5.509800186	5.212588597	4.067098693	4.245692836
Kdm5a	112.9859835	127.9113079	137.663282	151.1670607
Cacfd1	48.43573738	45.44343547	54.30450571	57.84017451
Mfsd5	66.53308385	63.95565395	55.52247598	54.68222342
Smad7	17.8394595	21.37718525	25.07190998	23.52299738
Snx11	37.27147477	34.2967508	28.68053439	30.71773635
Polr1a	54.64433372	60.84218248	71.55595846	66.30289687
Taf6l	57.32132289	57.76004656	49.45347518	47.27481803
Trmt10a	6.57960055	7.668795508	5.274374458	5.79175269
Hmgn2	68.40358344	68.5935016	63.03145235	48.30163099
Rasgrp2	128.0887536	106.8912537	90.57242626	103.3933795
Simc1	5.234312286	6.041890342	6.620774529	8.027773988
Pycr2	52.20079957	48.13452004	69.31040291	54.22927584
Cnrip1	5.649017618	5.212588597	7.135428155	6.713197097
St3gal1	126.8517841	124.3273594	131.6898186	184.9510909
Ankib1	65.25425171	75.89852796	82.88275193	85.27198881
H2afj	55.40714019	38.16028391	38.21322199	34.20179172
Mycbp2	100.6358134	95.80307115	109.4402788	123.8972194
Zfp472	20.11221399	22.03920074	17.20791025	17.17216458
Amdhd2	26.72281342	18.22693404	17.69169045	16.64480426
Cdyl2	30.10643544	30.56905396	31.34144952	50.77336596
Mllt10	20.73505545	22.7059737	25.14152053	27.89626367
Poglut1	52.23699495	50.00498433	43.68299897	42.13654151
E430018J23Rik	7.716785477	6.671448351	9.965899325	8.485501931
Ssfa2	44.26210013	48.23471711	32.85406546	42.01987601
H2-Eb1	6174.04379	5606.948098	6580.584421	7723.290918
Rilpl2	127.2039799	130.5085034	110.9680081	107.8587942
Cul1	111.7398517	96.06906224	124.1551245	123.4685676
Ticam2	8.162437274	8.230613663	11.41611605	9.441394747
Dusp11	150.43537	147.9534984	182.5312918	170.6622307
Ap5m1	24.55593754	25.38668298	31.6909719	28.62095686
Gm15800	20.22404958	19.45406853	25.00249217	23.26356028
Ighv1-75	37.60884251	43.35119928	42.9325512	110.8142804
Slc1a5	127.4687684	93.44204868	145.2103021	131.1432733
Vps29	57.68002961	56.49299176	50.45761114	45.03578801
Nr2c1	9.883349097	10.15416709	6.930694851	8.718016898
Hsbp1	84.2146896	83.92332891	70.32666992	72.95828945
Gpd1l	165.1919988	157.4772921	132.2386416	140.3611633
Pvt1	4.786595853	4.945101044	5.449032139	7.402435424
Tia1	21.63057333	28.88002328	33.73092555	29.87775824
Slc39a1	103.1071093	104.6914635	92.8609413	83.74899657
Pnp	112.9859835	115.4400484	97.88392178	97.00586026
Traf3	50.52760875	59.34275497	70.96324119	62.03454828
Zfp810	9.126109727	6.008479708	9.619753991	10.72570073
Btbd10	22.53350763	21.84149949	18.54553523	17.92622743
Smim19	33.54439922	28.78010599	23.37671006	27.34111171
Zfp526	10.40352117	8.963113714	12.65819682	11.71268557
Slamf7	31.23301634	38.55911408	26.33665105	30.19002403
Hscb	35.82761244	34.2967508	40.1965562	43.53186728
Tmem173	177.663068	196.3113804	217.3686391	227.0710541
Trim8	46.36614895	54.68222342	44.1395495	38.98912844
Wdr18	42.25353091	41.09810589	36.20206281	33.68419695
Sppl2a	166.2257411	174.1274691	138.6208058	148.9825964
Chic1	6.302831088	9.259921736	8.932103696	12.63190219
Pik3r6	6.717851944	5.245208057	8.033340346	7.433285394
Pinx1	10.85283462	11.68835503	14.75364989	13.32441233
Tmed5	138.4287697	147.4416182	120.8438297	121.5157915
Phka2	16.94749335	17.49656732	13.72752849	14.31047843
Gimap1	45.88656794	45.72781247	51.33959465	58.24248474
Nisch	60.12945595	58.20212812	52.60033199	46.49488159
S1pr5	37.50471308	28.01252255	27.07707509	25.26380437
Slc35f5	23.21523533	25.83043438	29.85705573	29.28317338
Kdm2a	172.9246828	204.5060906	220.7087475	232.4859949
Adar	135.7680309	141.9264824	159.5649529	168.3126733
Arid5b	15.15792113	17.75311155	23.07086194	18.4941873
Gmip	105.6390923	90.32165398	120.1755837	113.2211757
Glt8d1	15.53015152	13.17745628	9.553305497	12.63190219
2310022B05Rik	12.84379822	12.01695942	9.000467878	10.72570073
Lrrc57	18.70043598	18.79139154	12.71976402	16.84209848
Nin	51.84022231	51.69668977	63.07515756	59.42507855
Ddx52	75.58353033	63.60198997	81.34602812	84.62429473
Apaf1	55.13895422	66.85668882	70.96324119	75.68838402
Fzd5	7.027443746	9.094535786	6.000155957	6.448662652
Ttc38	24.28510805	21.94773262	27.20877312	28.66066144
Stra13	31.34144952	28.38388176	25.54554836	23.98399363
Sepsecs	15.84548595	16.33619401	19.72563721	19.50808151
Zc3h13	30.86714191	29.40521227	37.0653698	34.87206759
Fyttd1	51.26847217	52.30946102	62.81338009	59.59006847
Ip6k2	17.7408103	20.08435186	21.24424253	25.7232317
Stam2	33.87150064	35.09029083	41.24078818	40.61666835
Procr	5.856342784	8.100438459	10.34599146	8.224910613
